1           -0.451219                   0
2           -0.440996           0.0102225
3           -0.433301           0.0096976
4           -0.429362          0.00790849
5           -0.431916          0.00663717
6           -0.431889           0.0054193
7            -0.43072          0.00472706
8           -0.430761          0.00409396
9           -0.431485          0.00368237
10           -0.428615           0.0043682
11           -0.430233          0.00426964
12           -0.431871          0.00422778
13            -0.43246          0.00393334
14           -0.431393          0.00379467
15           -0.431553          0.00353625
16           -0.433132          0.00366556
17           -0.433637          0.00348001
18           -0.434633          0.00342873
19           -0.435014          0.00326562
20           -0.435702          0.00317345
21           -0.436649          0.00316365
22           -0.436908           0.0030275
23           -0.437086          0.00289832
24           -0.436829           0.0027868
25           -0.437241          0.00270452
26           -0.437617          0.00262549
27           -0.438192          0.00259101
28           -0.438569           0.0025251
29           -0.438678          0.00243892
30           -0.438612          0.00235716
31           -0.438996          0.00231202
32           -0.438945          0.00223919
33            -0.43896          0.00217032
34           -0.439219          0.00212147
35           -0.439247          0.00206015
36           -0.439393          0.00200746
37           -0.439435          0.00195289
38           -0.439408            0.001901
39           -0.439566          0.00185833
40           -0.439061          0.00188041
41           -0.439144          0.00183586
42           -0.439491          0.00182497
43           -0.439791          0.00180699
44           -0.440182          0.00180839
45           -0.440595          0.00181523
46           -0.440721          0.00177979
47           -0.440655          0.00174276
48           -0.440878          0.00172065
49           -0.440605           0.0017072
50            -0.44035          0.00169207
51           -0.440348          0.00165856
52           -0.440496          0.00163308
53           -0.440488          0.00160198
54           -0.440918          0.00162968
55           -0.440778          0.00160591
56           -0.440797          0.00157709
57           -0.440763          0.00154956
58           -0.440815           0.0015235
59           -0.440938          0.00150252
60           -0.441055          0.00148188
61           -0.441178          0.00146253
62           -0.441219          0.00143935
63           -0.441407          0.00142863
64           -0.441349           0.0014073
65           -0.441211          0.00139235
66           -0.441124          0.00137385
67           -0.440918          0.00136882
68           -0.441128          0.00136482
69           -0.440994          0.00135157
70           -0.440858          0.00133905
71           -0.440453          0.00138084
72           -0.440433          0.00136166
73           -0.440408          0.00134312
74           -0.440558          0.00133334
75           -0.440667             0.00132
76           -0.440749          0.00130506
77           -0.440632          0.00129333
78           -0.440732          0.00128061
79           -0.440796          0.00126591
80           -0.440805          0.00125002
81           -0.440872          0.00123632
82           -0.441049           0.0012338
83           -0.441025          0.00121907
84            -0.44089          0.00121201
85           -0.440923           0.0011981
86           -0.441006          0.00118699
87           -0.440904          0.00117767
88           -0.441011          0.00116914
89           -0.441118          0.00116082
90            -0.44109          0.00114817
91           -0.441152          0.00113715
92           -0.441082          0.00112689
93            -0.44119          0.00111989
94           -0.441226          0.00110852
95           -0.441287          0.00109845
96           -0.441302          0.00108705
97           -0.441316          0.00107587
98           -0.441158          0.00107647
99           -0.441074          0.00106887
100            -0.44111          0.00105877
