           1   0.0323165           0
           1   0.0969496           0
           1    0.161583           0
           1    0.226216           0
           1    0.290849           0
           1    0.355482           0
           1    0.420115           0
           1    0.484748           0
           1    0.549381           0
           1    0.614014           0
           1    0.678647           0
           1     0.74328           0
           1    0.807913           0
           1    0.872546           0
           1    0.937179    0.145316
           1     1.00181    0.808479
           1     1.06645     1.65944
           1     1.13108      2.3091
           1     1.19571     2.35964
           1     1.26034     2.38793
           1     1.32498     1.46989
           1     1.38961     1.05303
           1     1.45424    0.927032
           1     1.51888     1.24114
           1     1.58351     1.27646
           1     1.64814     1.39989
           1     1.71278     1.67237
           1     1.77741     1.46637
           1     1.84204      1.1019
           1     1.90667     1.43233
           1     1.97131    0.917552
           1     2.03594     1.19023
           1     2.10057    0.998249
           1     2.16521    0.780037
           1     2.22984     1.07845
           1     2.29447     1.13461
           1     2.35911     1.35187
           1     2.42374    0.877107
           1     2.48837     1.09577
           1     2.55301     1.09836
           1     2.61764     0.95695
           1     2.68227    0.968431
           1      2.7469     1.18567
           1     2.81154    0.969113
           1     2.87617     1.00873
           1      2.9408     1.07455
           1     3.00544     1.22066
           1     3.07007    0.893081
           1      3.1347    0.885405
           1     3.19934    0.836629
           1     3.26397    0.923671
           1      3.3286     1.15896
           1     3.39323    0.866519
           1     3.45787    0.922907
           1      3.5225     0.98784
           1     3.58713     1.05888
           1     3.65177     1.04498
           1      3.7164     1.01555
           1     3.78103    0.921803
           1     3.84567    0.916979
           1      3.9103    0.865445
           1     3.97493     1.06206
           1     4.03957      1.0345
           1      4.1042    0.952903
           1     4.16883    0.995478
           1     4.23346    0.925623
           1      4.2981     0.92416
           1     4.36273    0.936271
           1     4.42736     1.04267
           1       4.492     1.00881
           1     4.55663     1.01378
           1     4.62126     1.11928
           1      4.6859      1.1152
           1     4.75053    0.996966
           1     4.81516     1.04158
           1     4.87979     1.08464
           1     4.94443     1.12511
           1     5.00906    0.927243
           1     5.07369     1.03025
           1     5.13833      1.1361
           1     5.20296    0.959815
           1     5.26759    0.889077
           1     5.33223    0.914485
           1     5.39686    0.950327
           1     5.46149     1.07076
           1     5.52612       1.059
           1     5.59076     1.09534
           1     5.65539    0.959526
           1     5.72002    0.984515
           1     5.78466      1.1199
           1     5.84929     1.05717
           1     5.91392     1.02845
           1     5.97856     1.02853
           1     6.04319     0.97868
           1     6.10782    0.996947
           1     6.17246     1.03123
           1     6.23709     1.04139
           1     6.30172    0.973975
           1     6.36635    0.985802
           1     6.43099    0.980641
           2   0.0323165           0
           2   0.0969496           0
           2    0.161583           0
           2    0.226216           0
           2    0.290849           0
           2    0.355482           0
           2    0.420115           0
           2    0.484748           0
           2    0.549381           0
           2    0.614014           0
           2    0.678647           0
           2     0.74328           0
           2    0.807913           0
           2    0.872546           0
           2    0.937179    0.197214
           2     1.00181     1.04012
           2     1.06645     2.30077
           2     1.13108     2.64763
           2     1.19571     2.36283
           2     1.26034     1.90575
           2     1.32498     1.42315
           2     1.38961     1.32928
           2     1.45424     1.15556
           2     1.51888      1.4368
           2     1.58351     1.26373
           2     1.64814     1.27568
           2     1.71278      1.2434
           2     1.77741     1.22534
           2     1.84204    0.972897
           2     1.90667     1.25172
           2     1.97131     1.08886
           2     2.03594     1.18253
           2     2.10057    0.985848
           2     2.16521    0.855901
           2     2.22984     1.16741
           2     2.29447     1.15367
           2     2.35911     1.35596
           2     2.42374      1.0176
           2     2.48837     1.07147
           2     2.55301     1.04799
           2     2.61764     1.07075
           2     2.68227    0.904418
           2      2.7469     1.06783
           2     2.81154     1.11852
           2     2.87617     1.00267
           2      2.9408     1.08457
           2     3.00544     1.11213
           2     3.07007    0.977261
           2      3.1347     1.01812
           2     3.19934    0.913699
           2     3.26397    0.978885
           2      3.3286     1.02273
           2     3.39323      0.8784
           2     3.45787    0.933966
           2      3.5225    0.941168
           2     3.58713     1.00253
           2     3.65177    0.968042
           2      3.7164    0.983197
           2     3.78103    0.936475
           2     3.84567    0.919754
           2      3.9103    0.923598
           2     3.97493    0.965381
           2     4.03957    0.976933
           2      4.1042    0.953445
           2     4.16883    0.987607
           2     4.23346     0.94954
           2      4.2981    0.992287
           2     4.36273    0.984906
           2     4.42736     1.04965
           2       4.492     1.05084
           2     4.55663      1.0219
           2     4.62126     1.08896
           2      4.6859     1.08156
           2     4.75053     1.05496
           2     4.81516     1.03037
           2     4.87979     1.01493
           2     4.94443     1.01506
           2     5.00906    0.973587
           2     5.07369     1.00563
           2     5.13833     1.08031
           2     5.20296    0.966385
           2     5.26759    0.910769
           2     5.33223    0.978637
           2     5.39686    0.977099
           2     5.46149     1.02336
           2     5.52612     1.05332
           2     5.59076      1.0898
           2     5.65539    0.984619
           2     5.72002    0.997058
           2     5.78466     1.10327
           2     5.84929     1.07183
           2     5.91392    0.970951
           2     5.97856    0.971377
           2     6.04319     1.01339
           2     6.10782    0.997803
           2     6.17246     1.02944
           2     6.23709     1.05276
           2     6.30172     0.97099
           2     6.36635    0.984114
           2     6.43099    0.998282
           3   0.0323165           0
           3   0.0969496           0
           3    0.161583           0
           3    0.226216           0
           3    0.290849           0
           3    0.355482           0
           3    0.420115           0
           3    0.484748           0
           3    0.549381           0
           3    0.614014           0
           3    0.678647           0
           3     0.74328           0
           3    0.807913           0
           3    0.872546           0
           3    0.937179    0.179915
           3     1.00181     1.21726
           3     1.06645      2.3462
           3     1.13108     2.61556
           3     1.19571     2.47868
           3     1.26034     1.90384
           3     1.32498     1.51144
           3     1.38961     1.41034
           3     1.45424     1.15268
           3     1.51888     1.44931
           3     1.58351     1.32131
           3     1.64814     1.22532
           3     1.71278     1.10559
           3     1.77741       1.145
           3     1.84204     1.00067
           3     1.90667     1.23416
           3     1.97131     1.00594
           3     2.03594     1.13523
           3     2.10057     1.10159
           3     2.16521    0.845526
           3     2.22984     1.11086
           3     2.29447      1.1375
           3     2.35911     1.20931
           3     2.42374     1.05253
           3     2.48837     1.16008
           3     2.55301     1.07224
           3     2.61764     1.13042
           3     2.68227     0.95491
           3      2.7469     1.08535
           3     2.81154     1.13832
           3     2.87617     1.02306
           3      2.9408    0.999679
           3     3.00544     1.09446
           3     3.07007    0.996291
           3      3.1347    0.980071
           3     3.19934    0.923351
           3     3.26397    0.963049
           3      3.3286        1.03
           3     3.39323    0.909555
           3     3.45787    0.955958
           3      3.5225     0.99568
           3     3.58713    0.965322
           3     3.65177    0.983885
           3      3.7164     1.03932
           3     3.78103    0.948596
           3     3.84567    0.918623
           3      3.9103    0.928668
           3     3.97493     0.94566
           3     4.03957    0.958862
           3      4.1042    0.968605
           3     4.16883       1.003
           3     4.23346    0.964636
           3      4.2981    0.999198
           3     4.36273    0.978756
           3     4.42736     1.02514
           3       4.492     1.00791
           3     4.55663     1.00982
           3     4.62126     1.05295
           3      4.6859     1.05193
           3     4.75053     1.01838
           3     4.81516     1.01745
           3     4.87979     1.02259
           3     4.94443      1.0071
