0 0.301442 0.00551488
1 0.0889043 0.215432
2 0.678976 0.1559
3 0.00631717 0.240179
4 0.717254 0.170876
5 0.438688 0.26656
6 0.753919 0.215427
7 0.289257 0.181862
8 0.0803596 0.192013
9 0.299319 0.212364
10 0.433686 0.169659
11 0.274298 0.202441
12 0.247069 0.190055
13 0.448518 0.143341
14 0.353006 0.124364
15 0.634177 0.182325
16 0.429816 0.19843
17 0.465194 0.190906
18 0.395114 0.19273
19 0.513622 0.166099
20 0.284527 0.22581
21 0.290076 0.142062
22 0.537377 0.127224
23 0.495122 0.134917
24 0.323543 0.181673
25 0.232336 0.140694
26 0.404882 0.179425
27 0.254888 0.211951
28 0.301948 0.210709
29 0.15861 0.174003
30 0.507984 0.137206
31 0.452498 0.091739
32 0.412848 0.150215
33 0.522947 0.158408
34 -0.0100555 0.130634
35 0.226788 0.173099
36 0.3105 0.134541
37 0.214011 0.111575
38 0.240134 0.112416
39 0.158838 0.145623
40 0.151164 0.164265
41 0.351179 0.16295
42 0.268244 0.133708
43 0.421521 0.159692
44 0.514711 0.150426
45 0.133754 0.155943
46 0.390572 0.130995
47 0.36089 0.155622
48 0.423447 0.132871
49 0.329901 0.159372
50 0.505687 0.135632
51 0.189073 0.141407
52 0.217729 0.118335
53 0.495232 0.13954
54 0.49379 0.152759
55 0.330967 0.105111
56 0.215817 0.139891
57 0.332973 0.0932565
58 0.335236 0.143571
59 0.421129 0.146734
60 0.43917 0.126043
61 0.235823 0.121674
62 0.501942 0.142773
63 0.242863 0.134431
64 0.327465 0.147568
65 0.470853 0.115557
66 0.372231 0.158678
67 0.266017 0.140485
68 0.570463 0.155973
69 0.330605 0.125619
70 0.305624 0.116334
71 0.430227 0.137718
72 0.23856 0.11385
73 0.119385 0.11191
74 0.225696 0.121726
75 0.31409 0.102143
76 0.303444 0.114239
77 0.248154 0.150616
78 0.195048 0.124918
79 0.132004 0.118668
80 0.200254 0.133708
81 0.42946 0.122184
82 0.336034 0.106733
83 0.0168432 0.109091
84 0.42864 0.134244
85 0.26909 0.113382
86 0.491325 0.127168
87 0.149576 0.11519
88 0.394277 0.101806
89 0.515903 0.0986983
90 0.37969 0.103899
91 0.276537 0.138743
92 0.20243 0.11461
93 0.0559802 0.153534
94 0.460732 0.110187
95 0.0467285 0.136409
96 0.506493 0.0928605
97 0.336318 0.0784781
98 0.30308 0.0928909
99 0.390877 0.118733
100 0.561085 0.117051
101 0.433076 0.156398
102 0.0799276 0.118612
103 0.324835 0.160257
104 0.450394 0.114643
105 0.326188 0.115553
106 0.262119 0.150277
107 0.177065 0.144093
108 0.393941 0.147329
109 0.30802 0.121909
110 0.158248 0.129047
111 0.0510345 0.160358
112 0.332513 0.123114
113 0.458747 0.139742
114 0.132373 0.152484
115 0.244673 0.117048
116 0.276033 0.095452
117 0.4884 0.0973265
118 0.164346 0.145047
119 0.205268 0.130091
120 0.302662 0.110855
121 0.341734 0.132711
122 0.216535 0.101547
123 0.0860955 0.125269
124 0.498357 0.105211
125 0.34101 0.105805
126 0.45087 0.0929652
127 0.266957 0.0858609
128 0.285143 0.110036
129 0.454571 0.131657
130 0.3863 0.116136
131 0.13271 0.142769
132 0.363712 0.131625
133 0.257947 0.154173
134 0.390099 0.106864
135 0.358419 0.0873581
136 0.358578 0.132247
137 0.402812 0.0888423
138 0.222655 0.104676
139 0.290695 0.117418
140 0.469597 0.117261
141 0.188718 0.142121
142 0.331995 0.0979349
143 0.273694 0.130786
144 0.358015 0.0817434
145 0.332724 0.0909617
146 0.0890619 0.109949
147 0.222286 0.110903
148 0.246702 0.128974
149 0.209959 0.11439
150 0.274296 0.109371
151 0.124548 0.110846
152 0.242067 0.117225
153 0.220019 0.1036
154 0.298475 0.117529
155 0.284901 0.100531
156 0.180326 0.12553
157 0.24815 0.133248
158 0.0913049 0.143706
159 0.304408 0.113021
160 0.147722 0.116425
161 0.205719 0.141202
162 0.270138 0.125208
163 0.19356 0.122267
164 0.16048 0.0994029
165 0.112868 0.109294
166 0.39967 0.127479
167 0.131131 0.124401
168 0.459191 0.110546
169 0.150569 0.112466
170 0.105883 0.111378
171 0.364411 0.124101
172 0.445007 0.154104
173 0.432626 0.101087
174 0.234091 0.101282
175 0.267238 0.112552
176 0.087722 0.09877
177 0.372624 0.0837235
178 0.260253 0.0921753
179 0.154835 0.119993
180 0.438228 0.0758499
181 0.206891 0.11782
182 0.383714 0.160142
183 0.350371 0.113621
184 0.134581 0.0869706
185 0.463251 0.148803
186 0.106413 0.147292
187 0.163283 0.0971028
188 0.378713 0.0832061
189 0.113692 0.128124
190 0.319921 0.109953
191 0.113008 0.113141
192 0.288635 0.108477
193 0.275937 0.139747
194 0.203298 0.142627
195 0.337507 0.13215
196 0.126367 0.135068
197 0.167221 0.159849
198 0.501542 0.0900742
199 0.36893 0.118985
200 0.224584 0.123136
201 0.155107 0.12492
202 0.368793 0.112462
203 0.394106 0.1171
