           1     1.17074     1.17074           0
           2     1.17309     1.17192  0.00117265
           3     1.16878     1.17087  0.00124489
           4     1.13804     1.16266  0.00825567
           5     1.18505     1.16714  0.00780576
           6     1.16466     1.16673  0.00638682
           7     1.16289     1.16618  0.00542556
           8     1.17426     1.16719    0.004806
           9     1.14537     1.16476  0.00488295
          10     1.16305     1.16459   0.0043708
          11     1.17873     1.16588  0.00415727
          12      1.2045      1.1691  0.00497594
          13     1.15547     1.16805   0.0046957
          14     1.15033     1.16678   0.0045278
          15     1.16968     1.16698  0.00421957
          16     1.19046     1.16844  0.00421103
          17     1.15588      1.1677    0.004024
          18     1.16374     1.16748  0.00380026
          19     1.16835     1.16753  0.00359498
          20     1.15074     1.16669  0.00351231
          21     1.16358     1.16654  0.00334415
          22     1.17174     1.16678  0.00319728
          23     1.17197       1.167  0.00306342
          24     1.15971      1.1667  0.00294871
          25     1.16952     1.16681  0.00283055
          26     1.13251     1.16549  0.00302269
          27     1.19098     1.16644  0.00305797
          28     1.16433     1.16636  0.00294769
          29     1.16632     1.16636  0.00284423
          30     1.18544       1.167  0.00282041
          31      1.1691     1.16706  0.00272876
          32     1.17187     1.16721  0.00264637
          33     1.15735     1.16692  0.00258228
          34     1.16633      1.1669  0.00250524
          35     1.17949     1.16726  0.00245906
          36     1.13216     1.16628  0.00258097
          37     1.18699     1.16684  0.00257191
          38     1.17322     1.16701  0.00250894
          39     1.15902     1.16681  0.00245234
          40     1.15886     1.16661  0.00239848
          41     1.15405      1.1663  0.00235922
          42     1.18137     1.16666  0.00233016
          43     1.16322     1.16658  0.00227673
          44     1.15046     1.16621  0.00225435
          45     1.17273     1.16636  0.00220844
          46     1.15784     1.16617  0.00216782
          47     1.16881     1.16623  0.00212194
          48     1.17108     1.16633  0.00207972
          49     1.18101     1.16663  0.00205876
          50     1.15442     1.16639  0.00203189

