           1      -5.525      -5.525           0
           2    -5.52383    -5.52441 0.000589749
           3     -5.5232    -5.52401 0.000527903
           4    -5.52453    -5.52414 0.000395398
           5     -5.5244    -5.52419 0.000310742
           6    -5.52402    -5.52417 0.000255291
           7    -5.52428    -5.52418 0.000216425
           8    -5.52501    -5.52429 0.000214155
           9    -5.52259     -5.5241 0.000267099
          10     -5.5235    -5.52404 0.000246312
          11    -5.52284    -5.52393  0.00024814
          12     -5.5234    -5.52388 0.000230839
          13    -5.52236    -5.52377 0.000242533
          14    -5.52239    -5.52367 0.000245049
          15    -5.52322    -5.52364 0.000230094
          16    -5.52329    -5.52362 0.000216304
          17    -5.52549    -5.52373 0.000231237
          18    -5.52379    -5.52373 0.000218036
          19    -5.52484    -5.52379 0.000214323
          20    -5.52379    -5.52379 0.000203325
          21    -5.52273    -5.52374 0.000199864
          22    -5.52566    -5.52383 0.000209712
          23    -5.52302    -5.52379 0.000203465
          24      -5.524     -5.5238 0.000194993
          25    -5.52364    -5.52379 0.000187144
          26    -5.52428    -5.52381 0.000180773
          27    -5.52624     -5.5239 0.000195893
          28    -5.52464    -5.52393 0.000190611
          29    -5.52444    -5.52395 0.000184763
          30    -5.52296    -5.52391 0.000181501
          31    -5.52636    -5.52399 0.000192426
          32     -5.5262    -5.52406 0.000198712
          33    -5.52539     -5.5241 0.000196758
          34    -5.52644    -5.52417 0.000202874
          35    -5.52235    -5.52412 0.000203713
          36    -5.52408    -5.52412 0.000197976
          37    -5.52361     -5.5241  0.00019304
          38    -5.52487    -5.52412 0.000188976
          39    -5.52227    -5.52408 0.000190132
          40    -5.52457    -5.52409 0.000185736
          41    -5.52173    -5.52403 0.000190094
          42    -5.52394    -5.52403 0.000185525
          43    -5.52264      -5.524 0.000183996
          44    -5.52353    -5.52399 0.000180074
          45    -5.52348    -5.52397 0.000176379
          46    -5.52119    -5.52391 0.000182789
          47    -5.52593    -5.52396  0.00018394
          48    -5.52393    -5.52396 0.000180068
          49    -5.52548    -5.52399 0.000179065
          50    -5.52439      -5.524 0.000175628

